Day,ForecastedLogReturn
1,-0.0004900236250775325
2,-0.0004900236250775325
3,-0.0004900236250775325
4,-0.0004900236250775325
5,-0.0004900236250775325
6,-0.0004900236250775325
7,-0.0004900236250775325
8,-0.0004900236250775325
9,-0.0004900236250775325
10,-0.0004900236250775325
11,-0.0004900236250775325
12,-0.0004900236250775325
13,-0.0004900236250775325
14,-0.0004900236250775325
15,-0.0004900236250775325
16,-0.0004900236250775325
17,-0.0004900236250775325
18,-0.0004900236250775325
19,-0.0004900236250775325
20,-0.0004900236250775325
21,-0.0004900236250775325
22,-0.0004900236250775325
23,-0.0004900236250775325
24,-0.0004900236250775325
25,-0.0004900236250775325
26,-0.0004900236250775325
27,-0.0004900236250775325
28,-0.0004900236250775325
29,-0.0004900236250775325
30,-0.0004900236250775325
31,-0.0004900236250775325
32,-0.0004900236250775325
33,-0.0004900236250775325
34,-0.0004900236250775325
35,-0.0004900236250775325
36,-0.0004900236250775325
37,-0.0004900236250775325
38,-0.0004900236250775325
39,-0.0004900236250775325
40,-0.0004900236250775325
41,-0.0004900236250775325
42,-0.0004900236250775325
43,-0.0004900236250775325
44,-0.0004900236250775325
45,-0.0004900236250775325
46,-0.0004900236250775325
47,-0.0004900236250775325
48,-0.0004900236250775325
49,-0.0004900236250775325
50,-0.0004900236250775325
51,-0.0004900236250775325
52,-0.0004900236250775325
53,-0.0004900236250775325
54,-0.0004900236250775325
55,-0.0004900236250775325
56,-0.0004900236250775325
57,-0.0004900236250775325
58,-0.0004900236250775325
59,-0.0004900236250775325
60,-0.0004900236250775325
61,-0.0004900236250775325
62,-0.0004900236250775325
63,-0.0004900236250775325
64,-0.0004900236250775325
65,-0.0004900236250775325
66,-0.0004900236250775325
67,-0.0004900236250775325
68,-0.0004900236250775325
69,-0.0004900236250775325
70,-0.0004900236250775325
71,-0.0004900236250775325
72,-0.0004900236250775325
73,-0.0004900236250775325
74,-0.0004900236250775325
75,-0.0004900236250775325
76,-0.0004900236250775325
77,-0.0004900236250775325
78,-0.0004900236250775325
79,-0.0004900236250775325
80,-0.0004900236250775325
