Day,ForecastedLogReturn
1,-0.0018256099891698404
2,-0.0018256099891698404
3,-0.0018256099891698404
4,-0.0018256099891698404
5,-0.0018256099891698404
6,-0.0018256099891698404
7,-0.0018256099891698404
8,-0.0018256099891698404
9,-0.0018256099891698404
10,-0.0018256099891698404
11,-0.0018256099891698404
12,-0.0018256099891698404
13,-0.0018256099891698404
14,-0.0018256099891698404
15,-0.0018256099891698404
16,-0.0018256099891698404
17,-0.0018256099891698404
18,-0.0018256099891698404
19,-0.0018256099891698404
20,-0.0018256099891698404
21,-0.0018256099891698404
22,-0.0018256099891698404
23,-0.0018256099891698404
24,-0.0018256099891698404
25,-0.0018256099891698404
26,-0.0018256099891698404
27,-0.0018256099891698404
28,-0.0018256099891698404
29,-0.0018256099891698404
30,-0.0018256099891698404
31,-0.0018256099891698404
32,-0.0018256099891698404
33,-0.0018256099891698404
34,-0.0018256099891698404
35,-0.0018256099891698404
36,-0.0018256099891698404
37,-0.0018256099891698404
38,-0.0018256099891698404
39,-0.0018256099891698404
40,-0.0018256099891698404
41,-0.0018256099891698404
42,-0.0018256099891698404
43,-0.0018256099891698404
44,-0.0018256099891698404
45,-0.0018256099891698404
46,-0.0018256099891698404
47,-0.0018256099891698404
48,-0.0018256099891698404
49,-0.0018256099891698404
50,-0.0018256099891698404
51,-0.0018256099891698404
52,-0.0018256099891698404
53,-0.0018256099891698404
54,-0.0018256099891698404
55,-0.0018256099891698404
56,-0.0018256099891698404
57,-0.0018256099891698404
58,-0.0018256099891698404
59,-0.0018256099891698404
60,-0.0018256099891698404
61,-0.0018256099891698404
62,-0.0018256099891698404
63,-0.0018256099891698404
64,-0.0018256099891698404
65,-0.0018256099891698404
66,-0.0018256099891698404
67,-0.0018256099891698404
68,-0.0018256099891698404
69,-0.0018256099891698404
70,-0.0018256099891698404
71,-0.0018256099891698404
72,-0.0018256099891698404
73,-0.0018256099891698404
74,-0.0018256099891698404
75,-0.0018256099891698404
76,-0.0018256099891698404
77,-0.0018256099891698404
78,-0.0018256099891698404
79,-0.0018256099891698404
80,-0.0018256099891698404
