Day,ForecastedLogReturn
1,-0.0006626920420151147
2,-0.0006626920420151147
3,-0.0006626920420151147
4,-0.0006626920420151147
5,-0.0006626920420151147
6,-0.0006626920420151147
7,-0.0006626920420151147
8,-0.0006626920420151147
9,-0.0006626920420151147
10,-0.0006626920420151147
11,-0.0006626920420151147
12,-0.0006626920420151147
13,-0.0006626920420151147
14,-0.0006626920420151147
15,-0.0006626920420151147
16,-0.0006626920420151147
17,-0.0006626920420151147
18,-0.0006626920420151147
19,-0.0006626920420151147
20,-0.0006626920420151147
21,-0.0006626920420151147
22,-0.0006626920420151147
23,-0.0006626920420151147
24,-0.0006626920420151147
25,-0.0006626920420151147
26,-0.0006626920420151147
27,-0.0006626920420151147
28,-0.0006626920420151147
29,-0.0006626920420151147
30,-0.0006626920420151147
31,-0.0006626920420151147
32,-0.0006626920420151147
33,-0.0006626920420151147
34,-0.0006626920420151147
35,-0.0006626920420151147
36,-0.0006626920420151147
37,-0.0006626920420151147
38,-0.0006626920420151147
39,-0.0006626920420151147
40,-0.0006626920420151147
41,-0.0006626920420151147
42,-0.0006626920420151147
43,-0.0006626920420151147
44,-0.0006626920420151147
45,-0.0006626920420151147
46,-0.0006626920420151147
47,-0.0006626920420151147
48,-0.0006626920420151147
49,-0.0006626920420151147
50,-0.0006626920420151147
51,-0.0006626920420151147
52,-0.0006626920420151147
53,-0.0006626920420151147
54,-0.0006626920420151147
55,-0.0006626920420151147
56,-0.0006626920420151147
57,-0.0006626920420151147
58,-0.0006626920420151147
59,-0.0006626920420151147
60,-0.0006626920420151147
61,-0.0006626920420151147
62,-0.0006626920420151147
63,-0.0006626920420151147
64,-0.0006626920420151147
65,-0.0006626920420151147
66,-0.0006626920420151147
67,-0.0006626920420151147
68,-0.0006626920420151147
69,-0.0006626920420151147
70,-0.0006626920420151147
71,-0.0006626920420151147
72,-0.0006626920420151147
73,-0.0006626920420151147
74,-0.0006626920420151147
75,-0.0006626920420151147
76,-0.0006626920420151147
77,-0.0006626920420151147
78,-0.0006626920420151147
79,-0.0006626920420151147
80,-0.0006626920420151147
