Day,ForecastedLogReturn
1,-0.00042301279172243713
2,-0.00042301279172243713
3,-0.00042301279172243713
4,-0.00042301279172243713
5,-0.00042301279172243713
6,-0.00042301279172243713
7,-0.00042301279172243713
8,-0.00042301279172243713
9,-0.00042301279172243713
10,-0.00042301279172243713
11,-0.00042301279172243713
12,-0.00042301279172243713
13,-0.00042301279172243713
14,-0.00042301279172243713
15,-0.00042301279172243713
16,-0.00042301279172243713
17,-0.00042301279172243713
18,-0.00042301279172243713
19,-0.00042301279172243713
20,-0.00042301279172243713
21,-0.00042301279172243713
22,-0.00042301279172243713
23,-0.00042301279172243713
24,-0.00042301279172243713
25,-0.00042301279172243713
26,-0.00042301279172243713
27,-0.00042301279172243713
28,-0.00042301279172243713
29,-0.00042301279172243713
30,-0.00042301279172243713
31,-0.00042301279172243713
32,-0.00042301279172243713
33,-0.00042301279172243713
34,-0.00042301279172243713
35,-0.00042301279172243713
36,-0.00042301279172243713
37,-0.00042301279172243713
38,-0.00042301279172243713
39,-0.00042301279172243713
40,-0.00042301279172243713
41,-0.00042301279172243713
42,-0.00042301279172243713
43,-0.00042301279172243713
44,-0.00042301279172243713
45,-0.00042301279172243713
46,-0.00042301279172243713
47,-0.00042301279172243713
48,-0.00042301279172243713
49,-0.00042301279172243713
50,-0.00042301279172243713
51,-0.00042301279172243713
52,-0.00042301279172243713
53,-0.00042301279172243713
54,-0.00042301279172243713
55,-0.00042301279172243713
56,-0.00042301279172243713
57,-0.00042301279172243713
58,-0.00042301279172243713
59,-0.00042301279172243713
60,-0.00042301279172243713
61,-0.00042301279172243713
62,-0.00042301279172243713
63,-0.00042301279172243713
64,-0.00042301279172243713
65,-0.00042301279172243713
66,-0.00042301279172243713
67,-0.00042301279172243713
68,-0.00042301279172243713
69,-0.00042301279172243713
70,-0.00042301279172243713
71,-0.00042301279172243713
72,-0.00042301279172243713
73,-0.00042301279172243713
74,-0.00042301279172243713
75,-0.00042301279172243713
76,-0.00042301279172243713
77,-0.00042301279172243713
78,-0.00042301279172243713
79,-0.00042301279172243713
80,-0.00042301279172243713
