Day,ForecastedLogReturn
1,0.0009122181115405943
2,0.0009122181115405943
3,0.0009122181115405943
4,0.0009122181115405943
5,0.0009122181115405943
6,0.0009122181115405943
7,0.0009122181115405943
8,0.0009122181115405943
9,0.0009122181115405943
10,0.0009122181115405943
11,0.0009122181115405943
12,0.0009122181115405943
13,0.0009122181115405943
14,0.0009122181115405943
15,0.0009122181115405943
16,0.0009122181115405943
17,0.0009122181115405943
18,0.0009122181115405943
19,0.0009122181115405943
20,0.0009122181115405943
21,0.0009122181115405943
22,0.0009122181115405943
23,0.0009122181115405943
24,0.0009122181115405943
25,0.0009122181115405943
26,0.0009122181115405943
27,0.0009122181115405943
28,0.0009122181115405943
29,0.0009122181115405943
30,0.0009122181115405943
31,0.0009122181115405943
32,0.0009122181115405943
33,0.0009122181115405943
34,0.0009122181115405943
35,0.0009122181115405943
36,0.0009122181115405943
37,0.0009122181115405943
38,0.0009122181115405943
39,0.0009122181115405943
40,0.0009122181115405943
41,0.0009122181115405943
42,0.0009122181115405943
43,0.0009122181115405943
44,0.0009122181115405943
45,0.0009122181115405943
46,0.0009122181115405943
47,0.0009122181115405943
48,0.0009122181115405943
49,0.0009122181115405943
50,0.0009122181115405943
51,0.0009122181115405943
52,0.0009122181115405943
53,0.0009122181115405943
54,0.0009122181115405943
55,0.0009122181115405943
56,0.0009122181115405943
57,0.0009122181115405943
58,0.0009122181115405943
59,0.0009122181115405943
60,0.0009122181115405943
61,0.0009122181115405943
62,0.0009122181115405943
63,0.0009122181115405943
64,0.0009122181115405943
65,0.0009122181115405943
66,0.0009122181115405943
67,0.0009122181115405943
68,0.0009122181115405943
69,0.0009122181115405943
70,0.0009122181115405943
71,0.0009122181115405943
72,0.0009122181115405943
73,0.0009122181115405943
74,0.0009122181115405943
75,0.0009122181115405943
76,0.0009122181115405943
77,0.0009122181115405943
78,0.0009122181115405943
79,0.0009122181115405943
80,0.0009122181115405943
