Day,ForecastedLogReturn
1,0.0006619567959575304
2,0.0006619567959575304
3,0.0006619567959575304
4,0.0006619567959575304
5,0.0006619567959575304
6,0.0006619567959575304
7,0.0006619567959575304
8,0.0006619567959575304
9,0.0006619567959575304
10,0.0006619567959575304
11,0.0006619567959575304
12,0.0006619567959575304
13,0.0006619567959575304
14,0.0006619567959575304
15,0.0006619567959575304
16,0.0006619567959575304
17,0.0006619567959575304
18,0.0006619567959575304
19,0.0006619567959575304
20,0.0006619567959575304
21,0.0006619567959575304
22,0.0006619567959575304
23,0.0006619567959575304
24,0.0006619567959575304
25,0.0006619567959575304
26,0.0006619567959575304
27,0.0006619567959575304
28,0.0006619567959575304
29,0.0006619567959575304
30,0.0006619567959575304
31,0.0006619567959575304
32,0.0006619567959575304
33,0.0006619567959575304
34,0.0006619567959575304
35,0.0006619567959575304
36,0.0006619567959575304
37,0.0006619567959575304
38,0.0006619567959575304
39,0.0006619567959575304
40,0.0006619567959575304
41,0.0006619567959575304
42,0.0006619567959575304
43,0.0006619567959575304
44,0.0006619567959575304
45,0.0006619567959575304
46,0.0006619567959575304
47,0.0006619567959575304
48,0.0006619567959575304
49,0.0006619567959575304
50,0.0006619567959575304
51,0.0006619567959575304
52,0.0006619567959575304
53,0.0006619567959575304
54,0.0006619567959575304
55,0.0006619567959575304
56,0.0006619567959575304
57,0.0006619567959575304
58,0.0006619567959575304
59,0.0006619567959575304
60,0.0006619567959575304
61,0.0006619567959575304
62,0.0006619567959575304
63,0.0006619567959575304
64,0.0006619567959575304
65,0.0006619567959575304
66,0.0006619567959575304
67,0.0006619567959575304
68,0.0006619567959575304
69,0.0006619567959575304
70,0.0006619567959575304
71,0.0006619567959575304
72,0.0006619567959575304
73,0.0006619567959575304
74,0.0006619567959575304
75,0.0006619567959575304
76,0.0006619567959575304
77,0.0006619567959575304
78,0.0006619567959575304
79,0.0006619567959575304
80,0.0006619567959575304
